"eventrecordid","providername","providerguid","eventid","version","level","keywords","task","opcode","createdsystemtime","correlationactivityid","correlationrelatedactivityid","executionprocessid","executionthreadid","channel","computer","securityuserid","evtrenderdata"
ï»¿"2432","Microsoft-Windows-WindowsUpdateClient","{945A8954-C147-4ACD-923F-40C45405A658}","43","1","INFORMATION"," ","1","13","1690882151"," "," ","13208","1768","System","DESKTOP-TC5H5CS","S-1-5-18","<Event xmlns='http://schemas.microsoft.com/win/2004/08/events/event'><System><Provider Name='Microsoft-Windows-WindowsUpdateClient' Guid='{945a8954-c147-4acd-923f-40c45405a658}'/><EventID>43</EventID><Version>1</Version><Level>4</Level><Task>1</Task><Opcode>13</Opcode><Keywords>0x8000000000002008</Keywords><TimeCreated SystemTime='2023-08-01T09:29:11.7273058Z'/><EventRecordID>2432</EventRecordID><Correlation/><Execution ProcessID='13208' ThreadID='1768'/><Channel>System</Channel><Computer>DESKTOP-TC5H5CS</Computer><Security UserID='S-1-5-18'/></System><EventData><Data Name='updateTitle'>9P105T65H4Z5-Microsoft.WindowsAppRuntime.1.3</Data><Data Name='updateGuid'>{a08509ed-b09f-410b-9d5b-b94e007d7ba1}</Data><Data Name='updateRevisionNumber'>1</Data></EventData></Event>"
ï»¿"2433","Microsoft-Windows-WindowsUpdateClient","{945A8954-C147-4ACD-923F-40C45405A658}","19","1","INFORMATION"," ","1","13","1690882152","{28475758-C105-0001-3D31-482805C1D901}"," ","13208","1768","System","DESKTOP-TC5H5CS","S-1-5-18","<Event xmlns='http://schemas.microsoft.com/win/2004/08/events/event'><System><Provider Name='Microsoft-Windows-WindowsUpdateClient' Guid='{945a8954-c147-4acd-923f-40c45405a658}'/><EventID>19</EventID><Version>1</Version><Level>4</Level><Task>1</Task><Opcode>13</Opcode><Keywords>0x8000000000000018</Keywords><TimeCreated SystemTime='2023-08-01T09:29:12.9224447Z'/><EventRecordID>2433</EventRecordID><Correlation ActivityID='{28475758-c105-0001-3d31-482805c1d901}'/><Execution ProcessID='13208' ThreadID='1768'/><Channel>System</Channel><Computer>DESKTOP-TC5H5CS</Computer><Security UserID='S-1-5-18'/></System><EventData><Data Name='updateTitle'>9P105T65H4Z5-Microsoft.WindowsAppRuntime.1.3</Data><Data Name='updateGuid'>{a08509ed-b09f-410b-9d5b-b94e007d7ba1}</Data><Data Name='updateRevisionNumber'>1</Data><Data Name='serviceGuid'>{855e8a7c-ecb4-4ca3-b045-1dfa50104289}</Data></EventData></Event>"
ï»¿"2434","Microsoft-Windows-WindowsUpdateClient","{945A8954-C147-4ACD-923F-40C45405A658}","43","1","INFORMATION"," ","1","13","1690882152","{28475758-C105-0001-3D31-482805C1D901}"," ","13208","1768","System","DESKTOP-TC5H5CS","S-1-5-18","<Event xmlns='http://schemas.microsoft.com/win/2004/08/events/event'><System><Provider Name='Microsoft-Windows-WindowsUpdateClient' Guid='{945a8954-c147-4acd-923f-40c45405a658}'/><EventID>43</EventID><Version>1</Version><Level>4</Level><Task>1</Task><Opcode>13</Opcode><Keywords>0x8000000000002008</Keywords><TimeCreated SystemTime='2023-08-01T09:29:12.9456891Z'/><EventRecordID>2434</EventRecordID><Correlation ActivityID='{28475758-c105-0001-3d31-482805c1d901}'/><Execution ProcessID='13208' ThreadID='1768'/><Channel>System</Channel><Computer>DESKTOP-TC5H5CS</Computer><Security UserID='S-1-5-18'/></System><EventData><Data Name='updateTitle'>9NMPJ99VJBWV-Microsoft.YourPhone</Data><Data Name='updateGuid'>{c685fe6a-1a55-4651-850d-a7c031531551}</Data><Data Name='updateRevisionNumber'>1</Data></EventData></Event>"
ï»¿"2435","Microsoft-Windows-WindowsUpdateClient","{945A8954-C147-4ACD-923F-40C45405A658}","20","1","ERROR"," ","1","13","1690882153","{28475758-C105-0000-6B44-482805C1D901}"," ","13208","1768","System","DESKTOP-TC5H5CS","S-1-5-18","<Event xmlns='http://schemas.microsoft.com/win/2004/08/events/event'><System><Provider Name='Microsoft-Windows-WindowsUpdateClient' Guid='{945a8954-c147-4acd-923f-40c45405a658}'/><EventID>20</EventID><Version>1</Version><Level>2</Level><Task>1</Task><Opcode>13</Opcode><Keywords>0x8000000000000028</Keywords><TimeCreated SystemTime='2023-08-01T09:29:13.6235844Z'/><EventRecordID>2435</EventRecordID><Correlation ActivityID='{28475758-c105-0000-6b44-482805c1d901}'/><Execution ProcessID='13208' ThreadID='1768'/><Channel>System</Channel><Computer>DESKTOP-TC5H5CS</Computer><Security UserID='S-1-5-18'/></System><EventData><Data Name='errorCode'>0x80073d02</Data><Data Name='updateTitle'>9NMPJ99VJBWV-Microsoft.YourPhone</Data><Data Name='updateGuid'>{c685fe6a-1a55-4651-850d-a7c031531551}</Data><Data Name='updateRevisionNumber'>1</Data><Data Name='serviceGuid'>{855e8a7c-ecb4-4ca3-b045-1dfa50104289}</Data></EventData></Event>"
ï»¿"2436","Service Control Manager","{555908D1-A6D7-4695-8E1E-26931D2012F4}","1073748864","0","INFORMATION"," ","0","0","1690882593"," "," ","676","4348","System","DESKTOP-TC5H5CS","S-1-5-18","<Event xmlns='http://schemas.microsoft.com/win/2004/08/events/event'><System><Provider Name='Service Control Manager' Guid='{555908d1-a6d7-4695-8e1e-26931d2012f4}' EventSourceName='Service Control Manager'/><EventID Qualifiers='16384'>7040</EventID><Version>0</Version><Level>4</Level><Task>0</Task><Opcode>0</Opcode><Keywords>0x8080000000000000</Keywords><TimeCreated SystemTime='2023-08-01T09:36:33.3063460Z'/><EventRecordID>2436</EventRecordID><Correlation/><Execution ProcessID='676' ThreadID='4348'/><Channel>System</Channel><Computer>DESKTOP-TC5H5CS</Computer><Security UserID='S-1-5-18'/></System><EventData><Data Name='param1'>Windows Modules Installer</Data><Data Name='param2'>«ü©w±Ò°Ê</Data><Data Name='param3'>¦Û°Ê±Ò°Ê</Data><Data Name='param4'>TrustedInstaller</Data></EventData></Event>"
ï»¿"2437","Microsoft-Windows-Kernel-General","{A68CA8B7-004F-D7B6-A698-07E2DE0F1F5D}","16","0","INFORMATION"," ","0","0","1690882595"," "," ","9064","10104","System","DESKTOP-TC5H5CS","S-1-5-21-2081973557-1603719640-2355346784-1001","<Event xmlns='http://schemas.microsoft.com/win/2004/08/events/event'><System><Provider Name='Microsoft-Windows-Kernel-General' Guid='{a68ca8b7-004f-d7b6-a698-07e2de0f1f5d}'/><EventID>16</EventID><Version>0</Version><Level>4</Level><Task>0</Task><Opcode>0</Opcode><Keywords>0x8000000000000000</Keywords><TimeCreated SystemTime='2023-08-01T09:36:35.5772499Z'/><EventRecordID>2437</EventRecordID><Correlation/><Execution ProcessID='9064' ThreadID='10104'/><Channel>System</Channel><Computer>DESKTOP-TC5H5CS</Computer><Security UserID='S-1-5-21-2081973557-1603719640-2355346784-1001'/></System><EventData><Data Name='HiveNameLength'>106</Data><Data Name='HiveName'>\??\C:\Users\test\AppData\Local\Packages\Microsoft.DesktopAppInstaller_8wekyb3d8bbwe\Settings\settings.dat</Data><Data Name='KeysUpdated'>1</Data><Data Name='DirtyPages'>1</Data></EventData></Event>"
ï»¿"2438","Microsoft-Windows-Time-Service","{06EDCFEB-0FD0-4E53-ACCA-A6F8BBF81BCB}","37","0","INFORMATION"," ","0","0","1690882599"," "," ","7816","1308","System","DESKTOP-TC5H5CS","S-1-5-19","<Event xmlns='http://schemas.microsoft.com/win/2004/08/events/event'><System><Provider Name='Microsoft-Windows-Time-Service' Guid='{06edcfeb-0fd0-4e53-acca-a6f8bbf81bcb}'/><EventID>37</EventID><Version>0</Version><Level>4</Level><Task>0</Task><Opcode>0</Opcode><Keywords>0x8000000000000000</Keywords><TimeCreated SystemTime='2023-08-01T09:36:39.5739278Z'/><EventRecordID>2438</EventRecordID><Correlation/><Execution ProcessID='7816' ThreadID='1308'/><Channel>System</Channel><Computer>DESKTOP-TC5H5CS</Computer><Security UserID='S-1-5-19'/></System><EventData Name='TMP_EVENT_TIME_SOURCE_REACHABLE'><Data Name='TimeSource'>time.windows.com,0x9 (ntp.m|0x9|0.0.0.0:123-&gt;20.189.79.72:123)</Data></EventData></Event>"
ï»¿"2439","Service Control Manager","{555908D1-A6D7-4695-8E1E-26931D2012F4}","1073748864","0","INFORMATION"," ","0","0","1690882611"," "," ","676","9344","System","DESKTOP-TC5H5CS","S-1-5-18","<Event xmlns='http://schemas.microsoft.com/win/2004/08/events/event'><System><Provider Name='Service Control Manager' Guid='{555908d1-a6d7-4695-8e1e-26931d2012f4}' EventSourceName='Service Control Manager'/><EventID Qualifiers='16384'>7040</EventID><Version>0</Version><Level>4</Level><Task>0</Task><Opcode>0</Opcode><Keywords>0x8080000000000000</Keywords><TimeCreated SystemTime='2023-08-01T09:36:51.2603473Z'/><EventRecordID>2439</EventRecordID><Correlation/><Execution ProcessID='676' ThreadID='9344'/><Channel>System</Channel><Computer>DESKTOP-TC5H5CS</Computer><Security UserID='S-1-5-18'/></System><EventData><Data Name='param1'>Windows Modules Installer</Data><Data Name='param2'>¦Û°Ê±Ò°Ê</Data><Data Name='param3'>«ü©w±Ò°Ê</Data><Data Name='param4'>TrustedInstaller</Data></EventData></Event>"
ï»¿"2440","Service Control Manager","{555908D1-A6D7-4695-8E1E-26931D2012F4}","1073748864","0","INFORMATION"," ","0","0","1690882611"," "," ","676","9344","System","DESKTOP-TC5H5CS","S-1-5-18","<Event xmlns='http://schemas.microsoft.com/win/2004/08/events/event'><System><Provider Name='Service Control Manager' Guid='{555908d1-a6d7-4695-8e1e-26931d2012f4}' EventSourceName='Service Control Manager'/><EventID Qualifiers='16384'>7040</EventID><Version>0</Version><Level>4</Level><Task>0</Task><Opcode>0</Opcode><Keywords>0x8080000000000000</Keywords><TimeCreated SystemTime='2023-08-01T09:36:51.5883461Z'/><EventRecordID>2440</EventRecordID><Correlation/><Execution ProcessID='676' ThreadID='9344'/><Channel>System</Channel><Computer>DESKTOP-TC5H5CS</Computer><Security UserID='S-1-5-18'/></System><EventData><Data Name='param1'>Windows Modules Installer</Data><Data Name='param2'>«ü©w±Ò°Ê</Data><Data Name='param3'>¦Û°Ê±Ò°Ê</Data><Data Name='param4'>TrustedInstaller</Data></EventData></Event>"
ï»¿"2441","Microsoft-Windows-Time-Service","{06EDCFEB-0FD0-4E53-ACCA-A6F8BBF81BCB}","35","0","INFORMATION"," ","0","0","1690882614"," "," ","7816","5044","System","DESKTOP-TC5H5CS","S-1-5-19","<Event xmlns='http://schemas.microsoft.com/win/2004/08/events/event'><System><Provider Name='Microsoft-Windows-Time-Service' Guid='{06edcfeb-0fd0-4e53-acca-a6f8bbf81bcb}'/><EventID>35</EventID><Version>0</Version><Level>4</Level><Task>0</Task><Opcode>0</Opcode><Keywords>0x8000000000000000</Keywords><TimeCreated SystemTime='2023-08-01T09:36:54.0861928Z'/><EventRecordID>2441</EventRecordID><Correlation/><Execution ProcessID='7816' ThreadID='5044'/><Channel>System</Channel><Computer>DESKTOP-TC5H5CS</Computer><Security UserID='S-1-5-19'/></System><EventData Name='TMP_EVENT_TIME_SOURCE_CHOSEN'><Data Name='TimeSource'>time.windows.com,0x9 (ntp.m|0x9|0.0.0.0:123-&gt;20.189.79.72:123)</Data><Data Name='TimeSourceRefId'>1213185300</Data><Data Name='CurrentStratumNumber'>4</Data></EventData></Event>"
ï»¿"2442","Microsoft-Windows-Kernel-General","{A68CA8B7-004F-D7B6-A698-07E2DE0F1F5D}","24","0","INFORMATION"," ","11","0","1690882614"," "," ","7816","3588","System","DESKTOP-TC5H5CS","S-1-5-19","<Event xmlns='http://schemas.microsoft.com/win/2004/08/events/event'><System><Provider Name='Microsoft-Windows-Kernel-General' Guid='{a68ca8b7-004f-d7b6-a698-07e2de0f1f5d}'/><EventID>24</EventID><Version>0</Version><Level>4</Level><Task>11</Task><Opcode>0</Opcode><Keywords>0x8000000000000010</Keywords><TimeCreated SystemTime='2023-08-01T09:36:54.0867452Z'/><EventRecordID>2442</EventRecordID><Correlation/><Execution ProcessID='7816' ThreadID='3588'/><Channel>System</Channel><Computer>DESKTOP-TC5H5CS</Computer><Security UserID='S-1-5-19'/></System><EventData><Data Name='ExitReason'>0</Data><Data Name='CurrentBias'>-480</Data><Data Name='CurrentTimeZoneID'>0</Data><Data Name='TimeZoneInfoCacheUpdated'>0</Data><Data Name='FirstRefresh'>0</Data></EventData></Event>"
ï»¿"2443","Microsoft-Windows-Kernel-General","{A68CA8B7-004F-D7B6-A698-07E2DE0F1F5D}","1","2","INFORMATION"," ","5","0","1690882614"," "," ","7816","3588","System","DESKTOP-TC5H5CS","S-1-5-19","<Event xmlns='http://schemas.microsoft.com/win/2004/08/events/event'><System><Provider Name='Microsoft-Windows-Kernel-General' Guid='{a68ca8b7-004f-d7b6-a698-07e2de0f1f5d}'/><EventID>1</EventID><Version>2</Version><Level>4</Level><Task>5</Task><Opcode>0</Opcode><Keywords>0x8000000000000010</Keywords><TimeCreated SystemTime='2023-08-01T09:36:54.0869156Z'/><EventRecordID>2443</EventRecordID><Correlation/><Execution ProcessID='7816' ThreadID='3588'/><Channel>System</Channel><Computer>DESKTOP-TC5H5CS</Computer><Security UserID='S-1-5-19'/></System><EventData><Data Name='NewTime'>2023-08-01T09:36:54.0865143Z</Data><Data Name='OldTime'>2023-08-01T09:36:54.0863440Z</Data><Data Name='Reason'>1</Data><Data Name='ProcessName'>\Device\HarddiskVolume2\Windows\System32\svchost.exe</Data><Data Name='ProcessID'>7816</Data></EventData></Event>"
ï»¿"2444","Microsoft-Windows-Kernel-General","{A68CA8B7-004F-D7B6-A698-07E2DE0F1F5D}","16","0","INFORMATION"," ","0","0","1690882656"," "," ","11312","4820","System","DESKTOP-TC5H5CS","S-1-5-18","<Event xmlns='http://schemas.microsoft.com/win/2004/08/events/event'><System><Provider Name='Microsoft-Windows-Kernel-General' Guid='{a68ca8b7-004f-d7b6-a698-07e2de0f1f5d}'/><EventID>16</EventID><Version>0</Version><Level>4</Level><Task>0</Task><Opcode>0</Opcode><Keywords>0x8000000000000000</Keywords><TimeCreated SystemTime='2023-08-01T09:37:36.7368146Z'/><EventRecordID>2444</EventRecordID><Correlation/><Execution ProcessID='11312' ThreadID='4820'/><Channel>System</Channel><Computer>DESKTOP-TC5H5CS</Computer><Security UserID='S-1-5-18'/></System><EventData><Data Name='HiveNameLength'>52</Data><Data Name='HiveName'>\??\C:\Windows\System32\SMI\Store\Machine\SCHEMA.DAT</Data><Data Name='KeysUpdated'>1</Data><Data Name='DirtyPages'>1</Data></EventData></Event>"
ï»¿"2445","Service Control Manager","{555908D1-A6D7-4695-8E1E-26931D2012F4}","1073748864","0","INFORMATION"," ","0","0","1690882657"," "," ","676","9344","System","DESKTOP-TC5H5CS","S-1-5-18","<Event xmlns='http://schemas.microsoft.com/win/2004/08/events/event'><System><Provider Name='Service Control Manager' Guid='{555908d1-a6d7-4695-8e1e-26931d2012f4}' EventSourceName='Service Control Manager'/><EventID Qualifiers='16384'>7040</EventID><Version>0</Version><Level>4</Level><Task>0</Task><Opcode>0</Opcode><Keywords>0x8080000000000000</Keywords><TimeCreated SystemTime='2023-08-01T09:37:37.0690946Z'/><EventRecordID>2445</EventRecordID><Correlation/><Execution ProcessID='676' ThreadID='9344'/><Channel>System</Channel><Computer>DESKTOP-TC5H5CS</Computer><Security UserID='S-1-5-18'/></System><EventData><Data Name='param1'>Windows Modules Installer</Data><Data Name='param2'>¦Û°Ê±Ò°Ê</Data><Data Name='param3'>«ü©w±Ò°Ê</Data><Data Name='param4'>TrustedInstaller</Data></EventData></Event>"
ï»¿"2446","Service Control Manager","{555908D1-A6D7-4695-8E1E-26931D2012F4}","1073748864","0","INFORMATION"," ","0","0","1690885353"," "," ","676","6980","System","DESKTOP-TC5H5CS","S-1-5-18","<Event xmlns='http://schemas.microsoft.com/win/2004/08/events/event'><System><Provider Name='Service Control Manager' Guid='{555908d1-a6d7-4695-8e1e-26931d2012f4}' EventSourceName='Service Control Manager'/><EventID Qualifiers='16384'>7040</EventID><Version>0</Version><Level>4</Level><Task>0</Task><Opcode>0</Opcode><Keywords>0x8080000000000000</Keywords><TimeCreated SystemTime='2023-08-01T10:22:33.9727449Z'/><EventRecordID>2446</EventRecordID><Correlation/><Execution ProcessID='676' ThreadID='6980'/><Channel>System</Channel><Computer>DESKTOP-TC5H5CS</Computer><Security UserID='S-1-5-18'/></System><EventData><Data Name='param1'>Background Intelligent Transfer Service</Data><Data Name='param2'>«ü©w±Ò°Ê</Data><Data Name='param3'>¦Û°Ê±Ò°Ê</Data><Data Name='param4'>BITS</Data></EventData></Event>"
ï»¿"2447","Service Control Manager","{555908D1-A6D7-4695-8E1E-26931D2012F4}","1073748864","0","INFORMATION"," ","0","0","1690885494"," "," ","676","10148","System","DESKTOP-TC5H5CS","S-1-5-18","<Event xmlns='http://schemas.microsoft.com/win/2004/08/events/event'><System><Provider Name='Service Control Manager' Guid='{555908d1-a6d7-4695-8e1e-26931d2012f4}' EventSourceName='Service Control Manager'/><EventID Qualifiers='16384'>7040</EventID><Version>0</Version><Level>4</Level><Task>0</Task><Opcode>0</Opcode><Keywords>0x8080000000000000</Keywords><TimeCreated SystemTime='2023-08-01T10:24:54.3022216Z'/><EventRecordID>2447</EventRecordID><Correlation/><Execution ProcessID='676' ThreadID='10148'/><Channel>System</Channel><Computer>DESKTOP-TC5H5CS</Computer><Security UserID='S-1-5-18'/></System><EventData><Data Name='param1'>Background Intelligent Transfer Service</Data><Data Name='param2'>¦Û°Ê±Ò°Ê</Data><Data Name='param3'>«ü©w±Ò°Ê</Data><Data Name='param4'>BITS</Data></EventData></Event>"
ï»¿"2448","Microsoft-Windows-Kernel-Power","{331C3B3A-2005-44C2-AC5E-77220C37D6B4}","42","3","INFORMATION"," ","64","0","1690886116"," "," ","4","10140","System","DESKTOP-TC5H5CS"," ","<Event xmlns='http://schemas.microsoft.com/win/2004/08/events/event'><System><Provider Name='Microsoft-Windows-Kernel-Power' Guid='{331c3b3a-2005-44c2-ac5e-77220c37d6b4}'/><EventID>42</EventID><Version>3</Version><Level>4</Level><Task>64</Task><Opcode>0</Opcode><Keywords>0x8000000000000404</Keywords><TimeCreated SystemTime='2023-08-01T10:35:16.7193035Z'/><EventRecordID>2448</EventRecordID><Correlation/><Execution ProcessID='4' ThreadID='10140'/><Channel>System</Channel><Computer>DESKTOP-TC5H5CS</Computer><Security/></System><EventData><Data Name='TargetState'>2</Data><Data Name='EffectiveState'>2</Data><Data Name='Reason'>7</Data><Data Name='Flags'>0</Data><Data Name='TransitionsToOn'>5</Data></EventData></Event>"
ï»¿"2449","EventLog"," ","2147489661","0","INFORMATION"," ","0","0","1691399084"," "," ","0","0","System","DESKTOP-TC5H5CS"," ","<Event xmlns='http://schemas.microsoft.com/win/2004/08/events/event'><System><Provider Name='EventLog'/><EventID Qualifiers='32768'>6013</EventID><Version>0</Version><Level>4</Level><Task>0</Task><Opcode>0</Opcode><Keywords>0x80000000000000</Keywords><TimeCreated SystemTime='2023-08-07T09:04:44.1633227Z'/><EventRecordID>2449</EventRecordID><Correlation/><Execution ProcessID='0' ThreadID='0'/><Channel>System</Channel><Computer>DESKTOP-TC5H5CS</Computer><Security/></System><EventData><Data></Data><Data></Data><Data></Data><Data></Data><Data>883495</Data><Data>60</Data><Data>-480 ¥x¥_¼Ð·Ç®É¶¡</Data><Binary>31002E003100000030000000570069006E0064006F00770073002000310030002000500072006F000000310030002E0030002E003100390030003400350020004200750069006C0064002000310039003000340035002000200000004D0075006C0074006900700072006F0063006500730073006F007200200046007200650065000000310039003000340031002E00760062005F00720065006C0065006100730065002E003100390031003200300036002D00310034003000360000003600340039006500360038003200390000004E006F007400200041007600610069006C00610062006C00650000004E006F007400200041007600610069006C00610062006C006500000039000000320000003800310039003200000034003000340000004400450053004B0054004F0050002D00540043003500480035004300530000000000</Binary></EventData></Event>"
ï»¿"2450","Microsoft-Windows-Kernel-Power","{331C3B3A-2005-44C2-AC5E-77220C37D6B4}","107","1","INFORMATION"," ","102","0","1690886122"," "," ","4","10140","System","DESKTOP-TC5H5CS"," ","<Event xmlns='http://schemas.microsoft.com/win/2004/08/events/event'><System><Provider Name='Microsoft-Windows-Kernel-Power' Guid='{331c3b3a-2005-44c2-ac5e-77220c37d6b4}'/><EventID>107</EventID><Version>1</Version><Level>4</Level><Task>102</Task><Opcode>0</Opcode><Keywords>0x8000000000000444</Keywords><TimeCreated SystemTime='2023-08-01T10:35:22.6294459Z'/><EventRecordID>2450</EventRecordID><Correlation/><Execution ProcessID='4' ThreadID='10140'/><Channel>System</Channel><Computer>DESKTOP-TC5H5CS</Computer><Security/></System><EventData><Data Name='TargetState'>2</Data><Data Name='EffectiveState'>2</Data><Data Name='WakeFromState'>2</Data><Data Name='ProgrammedWakeTimeAc'>1601-01-01T00:00:00.0000000Z</Data><Data Name='ProgrammedWakeTimeDc'>1601-01-01T00:00:00.0000000Z</Data><Data Name='WakeRequesterTypeAc'>0</Data><Data Name='WakeRequesterTypeDc'>0</Data></EventData></Event>"
